提出回次,提出番号,件名,提出者,提出人数,質問本文（html）,答弁本文（html）,質問本文（PDF）,答弁本文（PDF）,明細URL,提出日,転送日,答弁書受領日,備考
180,146,子どもの医療費助成を理由とする国保国庫負担金等の減額調整に関する質問主意書,横山　信一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180146.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180146.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180146.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180146.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180146.htm,2012-06-19,2012-06-25,2012-06-29,
180,147,子宮頸がん予防ワクチン等の接種事業に関する質問主意書,横山　信一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180147.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180147.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180147.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180147.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180147.htm,2012-06-19,2012-06-25,2012-06-29,
180,148,六十五歳までの継続雇用義務化と現場の実態に関する質問主意書,又市　征治,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180148.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180148.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180148.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180148.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180148.htm,2012-06-19,2012-06-25,2012-06-29,
180,149,暴力団員による不当な行為の防止等の対策の在り方に関する再質問主意書,又市　征治,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180149.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180149.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180149.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180149.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180149.htm,2012-06-19,2012-06-25,2012-06-29,
180,150,米海軍厚木基地におけるFCLP問題に関する質問主意書,田村　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180150.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180150.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180150.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180150.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180150.htm,2012-06-20,2012-06-25,2012-06-29,
180,151,後発医薬品の利用促進のための環境整備に関する質問主意書,田村　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180151.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180151.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180151.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180151.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180151.htm,2012-06-20,2012-06-25,2012-06-29,
180,152,国営土地改良事業による地形改変により悪化した中海の水質浄化に関する質問主意書,田村　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180152.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180152.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180152.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180152.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180152.htm,2012-06-20,2012-06-25,2012-06-29,
180,153,薬害HIV感染患者及び医療機関にとって高額な血液製剤の使用に際し不安の無い医療環境の整備に関する質問主意書,秋野　公造,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180153.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180153.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180153.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180153.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180153.htm,2012-06-20,2012-06-25,2012-06-29,
180,154,地球深部探査船「ちきゅう」号を用いたメタンハイドレート採掘試験に関する質問主意書,秋野　公造,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180154.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180154.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180154.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180154.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180154.htm,2012-06-20,2012-06-25,2012-06-29,
180,155,違法伐採対策の推進に関する質問主意書,加藤　修一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180155.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180155.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180155.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180155.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180155.htm,2012-06-20,2012-06-25,2012-06-29,
180,156,MV22オスプレイの配備に関する再質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180156.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180156.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180156.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180156.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180156.htm,2012-06-20,2012-06-25,2012-06-29,
180,157,災害ボランティア活動担当の内閣総理大臣補佐官がボランティアの安全管理に果たした役割に関する質問主意書,熊谷　大,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180157.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180157.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180157.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180157.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180157.htm,2012-06-21,2012-06-25,2012-06-29,
180,158,日本航空に対する欠損金の繰越控除制度の適用等に関する質問主意書,三原じゅん子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180158.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180158.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180158.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180158.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180158.htm,2012-06-21,2012-06-25,2012-06-29,
180,159,死刑執行に関する行政手続の情報公開及び確定死刑囚の処遇に係る情報の取扱いに関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180159.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180159.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180159.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180159.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180159.htm,2012-06-21,2012-06-25,2012-06-29,
180,160,大飯原発再稼働に関する政治的責任に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180160.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180160.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180160.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180160.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180160.htm,2012-06-21,2012-06-25,2012-06-29,
180,161,特別職国家公務員に関する罰則規定に関する質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180161.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180161.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180161.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180161.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180161.htm,2012-06-22,2012-06-27,2012-07-03,
180,162,放射性物質を含んだ土壌等の除染事業に関する質問主意書,川田　龍平,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180162.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180162.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180162.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180162.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180162.htm,2012-06-25,2012-06-27,2012-07-03,
180,163,障害者政策委員会に関する質問主意書,衛藤　晟一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180163.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180163.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180163.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180163.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180163.htm,2012-06-26,2012-07-02,2012-07-06,
180,164,PCB廃棄物の保管状況等に関する質問主意書,横山　信一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180164.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180164.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180164.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180164.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180164.htm,2012-06-26,2012-07-02,2012-07-06,
180,165,航空自衛隊次期主力戦闘機F―35の導入に関する質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180165.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180165.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180165.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180165.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180165.htm,2012-06-27,2012-07-02,2012-07-06,
180,166,シリアの治安情勢に関する再質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180166.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180166.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180166.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180166.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180166.htm,2012-06-28,2012-07-02,2012-07-06,
180,167,病院の初診に関する質問主意書,丸山　和也,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180167.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180167.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180167.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180167.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180167.htm,2012-06-28,2012-07-02,2012-07-06,
180,168,四国電力伊方原発沖の活断層と伊方原発三号機再稼働に関する再質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180168.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180168.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180168.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180168.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180168.htm,2012-06-28,2012-07-02,2012-07-06,
180,169,行政刷新会議における規制・制度改革委員会に関する質問主意書,山田　俊男,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180169.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180169.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180169.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180169.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180169.htm,2012-06-29,2012-07-04,2012-07-10,
180,170,東日本大震災を踏まえた教訓事項の整理・活用等に関する質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180170.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180170.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180170.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180170.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180170.htm,2012-06-29,2012-07-04,2012-07-10,
180,171,原子力規制委員会設置法、改正原子力基本法、改正原子炉等規制法における「我が国の安全保障に資する」との文言の解釈に関する質問主意書,加藤　修一,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180171.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180171.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180171.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180171.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180171.htm,2012-07-02,2012-07-04,2012-07-10,
180,172,シリアの情勢に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180172.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180172.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180172.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180172.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180172.htm,2012-07-02,2012-07-04,2012-07-10,
180,173,伝統ある国産麦栽培を守るためのカラスムギによる雑草害対策の強化に関する質問主意書,秋野　公造,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180173.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180173.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180173.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180173.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180173.htm,2012-07-03,2012-07-09,2012-07-13,
180,174,法務省で検討している死刑の執行方法に関する質問主意書,福島　みずほ,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180174.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180174.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180174.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180174.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180174.htm,2012-07-03,2012-07-09,2012-07-13,
180,175,放射性物質の拡散防止対策及び原発の安全設備に関する質問主意書,川田　龍平,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180175.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180175.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180175.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180175.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180175.htm,2012-07-05,2012-07-09,2012-07-13,
180,176,東日本大震災復旧・復興関係経費の執行状況に関する質問主意書,若林　健太,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180176.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180176.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180176.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180176.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180176.htm,2012-07-05,2012-07-09,2012-07-13,
180,177,東日本大震災復旧・復興関係経費の不用額に関する質問主意書,若林　健太,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180177.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180177.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180177.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180177.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180177.htm,2012-07-05,2012-07-09,2012-07-13,
180,178,東日本大震災復興交付金の執行状況に関する質問主意書,若林　健太,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180178.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180178.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180178.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180178.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180178.htm,2012-07-05,2012-07-09,2012-07-13,
180,179,東日本大震災復旧・復興関係経費の今後の執行体制に関する質問主意書,若林　健太,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180179.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180179.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180179.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180179.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180179.htm,2012-07-05,2012-07-09,2012-07-13,
180,180,福岡県田川郡添田町のような国民の共有財産である水源を存する自治体の汚水処理の推進に関する質問主意書,秋野　公造,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180180.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180180.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180180.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180180.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180180.htm,2012-07-06,2012-07-11,2012-07-17,
180,181,次世代スーパーコンピュータ「京」に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180181.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180181.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180181.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180181.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180181.htm,2012-07-09,2012-07-11,2012-07-17,
180,182,北京常設展示館事業に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180182.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180182.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180182.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180182.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180182.htm,2012-07-09,2012-07-11,2012-07-17,
180,183,メドヴェージェフ・ロシア連邦首相の国後島訪問に関する質問主意書,佐藤　正久,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180183.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180183.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180183.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180183.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180183.htm,2012-07-09,2012-07-11,2012-07-17,
180,184,日韓秘密情報保護協定の締結に関する質問主意書,宇都　隆史,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180184.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180184.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180184.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180184.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180184.htm,2012-07-09,2012-07-11,2012-07-17,
180,185,後発医薬品の利用促進のための環境整備に関する再質問主意書,田村　智子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180185.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180185.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180185.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180185.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180185.htm,2012-07-09,2012-07-11,2012-07-17,
180,186,障害基礎年金及び障害厚生年金の周知広報の在り方及び実態に即した弾力的な認定に関する質問主意書,浜田　昌良,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180186.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180186.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180186.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180186.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180186.htm,2012-07-10,2012-07-18,2012-07-24,
180,187,東京電力福島原発事故直後の放射能汚染図情報に関する質問主意書,宇都　隆史,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180187.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180187.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180187.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180187.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180187.htm,2012-07-11,2012-07-18,2012-07-24,
180,188,次期戦闘機F―35Aに係る引合受諾書署名に関する質問主意書,宇都　隆史,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180188.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180188.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180188.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180188.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180188.htm,2012-07-11,2012-07-18,2012-07-24,
180,189,米エネルギー省提供の放射線測定データに関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180189.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180189.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180189.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180189.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180189.htm,2012-07-11,2012-07-18,2012-07-24,
180,190,国連安全保障理事会の北朝鮮制裁に係る年次報告書に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180190.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180190.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180190.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180190.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180190.htm,2012-07-11,2012-07-18,2012-07-24,
180,191,小型惑星探査機「はやぶさ2」に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180191.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180191.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180191.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180191.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180191.htm,2012-07-11,2012-07-18,2012-07-24,
180,192,航空自衛隊の次期主力戦闘機（FX）の機種選定に関する質問主意書,山谷　えり子,1,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syuh/s180192.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/touh/t180192.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/syup/s180192.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/toup/t180192.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/syuisyo/180/meisai/m180192.htm,2012-07-12,2012-07-18,2012-07-24,
